#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ARL2BP	RPGR	9606.ENSP00000219204	9606.ENSP00000495537	0	0	0	0	0	0	0	0.505	0.505
ARL2BP	TTC8	9606.ENSP00000219204	9606.ENSP00000482306	0	0	0	0	0.053	0.049	0	0.504	0.514
ARL2BP	C8orf37	9606.ENSP00000219204	9606.ENSP00000286688	0	0	0	0	0	0	0	0.539	0.539
ARL2BP	ARL3	9606.ENSP00000219204	9606.ENSP00000260746	0	0	0	0	0.049	0.692	0	0.463	0.829
ARL2BP	CFAP20	9606.ENSP00000219204	9606.ENSP00000262498	0	0	0	0	0.109	0.743	0	0.384	0.846
ARL3	RP2	9606.ENSP00000260746	9606.ENSP00000218340	0	0	0	0	0.042	0.961	0.700	0.604	0.994
ARL3	ARL2BP	9606.ENSP00000260746	9606.ENSP00000219204	0	0	0	0	0.049	0.692	0	0.463	0.829
ARL3	BBS9	9606.ENSP00000260746	9606.ENSP00000242067	0	0	0	0	0.049	0.111	0	0.385	0.435
ARL3	B9D2	9606.ENSP00000260746	9606.ENSP00000243578	0	0	0	0	0.047	0	0	0.509	0.512
ARL3	BBS2	9606.ENSP00000260746	9606.ENSP00000245157	0	0	0	0	0.042	0.098	0	0.411	0.446
ARL3	IFT172	9606.ENSP00000260746	9606.ENSP00000260570	0	0	0	0	0.056	0	0	0.422	0.431
ARL3	RHO	9606.ENSP00000260746	9606.ENSP00000296271	0	0	0	0	0	0.045	0	0.404	0.406
ARL3	CC2D2A	9606.ENSP00000260746	9606.ENSP00000403465	0	0	0	0	0.062	0	0	0.408	0.421
ARL3	IFT74	9606.ENSP00000260746	9606.ENSP00000404122	0	0	0	0	0.046	0.102	0	0.393	0.435
ARL3	INPP5E	9606.ENSP00000260746	9606.ENSP00000360777	0	0	0	0	0	0.053	0	0.448	0.454
ARL3	KIF3B	9606.ENSP00000260746	9606.ENSP00000364864	0	0	0	0	0.061	0.105	0	0.408	0.459
ARL3	NPHP1	9606.ENSP00000260746	9606.ENSP00000313169	0	0	0	0	0.077	0.070	0	0.421	0.460
ARL3	AHI1	9606.ENSP00000260746	9606.ENSP00000265602	0	0	0	0	0.061	0.096	0	0.416	0.461
ARL3	RPGRIP1	9606.ENSP00000260746	9606.ENSP00000382895	0	0	0	0	0.074	0.132	0	0.383	0.461
ARL3	B9D1	9606.ENSP00000260746	9606.ENSP00000261499	0	0	0	0	0.060	0	0	0.454	0.465
ARL3	BBS5	9606.ENSP00000260746	9606.ENSP00000295240	0	0	0	0	0.048	0.097	0	0.433	0.470
ARL3	RP1L1	9606.ENSP00000260746	9606.ENSP00000371923	0	0	0	0	0	0.322	0	0.252	0.471
ARL3	WDR19	9606.ENSP00000260746	9606.ENSP00000382717	0	0	0	0	0.062	0	0	0.472	0.483
ARL3	IFT140	9606.ENSP00000260746	9606.ENSP00000406012	0	0	0	0	0.099	0	0	0.460	0.493
ARL3	IQCB1	9606.ENSP00000260746	9606.ENSP00000311505	0	0	0	0	0	0.114	0	0.461	0.502
ARL3	RPGRIP1L	9606.ENSP00000260746	9606.ENSP00000493946	0	0	0	0	0.088	0.132	0	0.422	0.503
ARL3	CEP290	9606.ENSP00000260746	9606.ENSP00000448012	0	0	0	0	0.049	0.095	0	0.489	0.521
ARL3	NPHP4	9606.ENSP00000260746	9606.ENSP00000367398	0	0	0	0	0.047	0	0	0.526	0.529
ARL3	BBS7	9606.ENSP00000260746	9606.ENSP00000264499	0	0	0	0	0.067	0.127	0	0.468	0.529
ARL3	GRK1	9606.ENSP00000260746	9606.ENSP00000334876	0	0	0	0	0.086	0	0	0.527	0.549
ARL3	BBS1	9606.ENSP00000260746	9606.ENSP00000317469	0	0	0	0	0.083	0.145	0	0.519	0.590
ARL3	IFT20	9606.ENSP00000260746	9606.ENSP00000464443	0	0	0	0	0.080	0.061	0	0.649	0.670
ARL3	IFT27	9606.ENSP00000260746	9606.ENSP00000393541	0	0	0	0	0.101	0	0	0.648	0.670
ARL3	IFT88	9606.ENSP00000260746	9606.ENSP00000323580	0	0	0	0	0.060	0.095	0	0.646	0.673
ARL3	RPGR	9606.ENSP00000260746	9606.ENSP00000495537	0	0	0	0	0.042	0.058	0	0.688	0.694
ARL3	ARL13B	9606.ENSP00000260746	9606.ENSP00000377769	0	0	0	0.846	0.070	0.602	0	0.459	0.782
ARL3	PDE6D	9606.ENSP00000260746	9606.ENSP00000287600	0	0	0	0	0.113	0.875	0	0.726	0.967
ARL6	BBS9	9606.ENSP00000419619	9606.ENSP00000242067	0	0	0	0	0.112	0.453	0.500	0.343	0.819
ARL6	BBS2	9606.ENSP00000419619	9606.ENSP00000245157	0	0	0	0	0.055	0.453	0.500	0.335	0.805
ARL6	BBS7	9606.ENSP00000419619	9606.ENSP00000264499	0	0	0	0	0.335	0.483	0.500	0.373	0.878
ARL6	BBS4	9606.ENSP00000419619	9606.ENSP00000268057	0	0	0	0	0.102	0.453	0.500	0.279	0.799
ARL6	C8orf37	9606.ENSP00000419619	9606.ENSP00000286688	0	0	0	0	0.155	0	0	0.340	0.418
ARL6	BBS5	9606.ENSP00000419619	9606.ENSP00000295240	0	0	0	0	0.131	0.236	0.500	0.363	0.760
ARL6	BBS1	9606.ENSP00000419619	9606.ENSP00000317469	0	0	0	0	0.055	0.762	0.500	0.595	0.948
ARL6	BBS12	9606.ENSP00000419619	9606.ENSP00000438273	0	0	0	0	0.333	0	0	0.357	0.553
ARL6	OPN1MW	9606.ENSP00000419619	9606.ENSP00000472316	0	0	0	0	0.063	0.045	0	0.716	0.723
ARL6	BBIP1	9606.ENSP00000419619	9606.ENSP00000433157	0	0	0	0	0.057	0.191	0.500	0.632	0.840
ARL6	TTC8	9606.ENSP00000419619	9606.ENSP00000482306	0	0	0	0	0.226	0.453	0.500	0.391	0.854
ARR3	GUCA1A	9606.ENSP00000311538	9606.ENSP00000053469	0	0	0	0	0.197	0	0	0.394	0.493
ARR3	CRX	9606.ENSP00000311538	9606.ENSP00000221996	0	0	0	0	0.133	0	0	0.693	0.722
ARR3	RCVRN	9606.ENSP00000311538	9606.ENSP00000226193	0	0	0	0	0.140	0	0	0.751	0.777
ARR3	GUCA1B	9606.ENSP00000311538	9606.ENSP00000230361	0	0	0	0	0.111	0	0	0.456	0.496
ARR3	PRPH2	9606.ENSP00000311538	9606.ENSP00000230381	0	0	0	0	0.089	0	0	0.431	0.460
ARR3	GNAT1	9606.ENSP00000311538	9606.ENSP00000232461	0	0	0	0	0.131	0	0	0.614	0.650
ARR3	REEP6	9606.ENSP00000311538	9606.ENSP00000233596	0	0	0	0	0	0	0	0.461	0.461
ARR3	GNGT1	9606.ENSP00000311538	9606.ENSP00000248572	0	0	0	0	0.100	0	0	0.603	0.628
ARR3	OPN1SW	9606.ENSP00000311538	9606.ENSP00000249389	0	0	0	0	0.156	0.108	0	0.892	0.912
ARR3	CNGB1	9606.ENSP00000311538	9606.ENSP00000251102	0	0	0	0	0.105	0	0	0.519	0.551
ARR3	GNAT2	9606.ENSP00000311538	9606.ENSP00000251337	0	0	0	0	0.110	0	0	0.690	0.712
ARR3	GUCY2D	9606.ENSP00000311538	9606.ENSP00000254854	0	0	0	0	0.152	0	0	0.438	0.503
ARR3	PDE6A	9606.ENSP00000311538	9606.ENSP00000255266	0	0	0	0	0.102	0.045	0	0.490	0.525
ARR3	GUCA1C	9606.ENSP00000311538	9606.ENSP00000261047	0	0	0	0	0.068	0	0	0.509	0.523
ARR3	SLC24A1	9606.ENSP00000311538	9606.ENSP00000261892	0	0	0	0	0	0	0	0.535	0.535
ARR3	RPE65	9606.ENSP00000311538	9606.ENSP00000262340	0	0	0	0	0.061	0	0	0.604	0.612
ARR3	GRK7	9606.ENSP00000311538	9606.ENSP00000264952	0	0	0	0	0.055	0.045	0	0.583	0.590
ARR3	PDE6H	9606.ENSP00000311538	9606.ENSP00000266395	0	0	0	0	0.103	0	0	0.702	0.721
ARR3	RLBP1	9606.ENSP00000311538	9606.ENSP00000268125	0	0	0	0	0.088	0	0	0.517	0.541
ARR3	CNGA3	9606.ENSP00000311538	9606.ENSP00000272602	0	0	0	0	0.058	0	0	0.601	0.608
ARR3	ROM1	9606.ENSP00000311538	9606.ENSP00000278833	0	0	0	0	0.056	0	0	0.420	0.429
ARR3	RHO	9606.ENSP00000311538	9606.ENSP00000296271	0	0	0	0	0.171	0.442	0	0.987	0.993
ARR3	NXNL1	9606.ENSP00000311538	9606.ENSP00000305631	0	0	0	0	0.059	0	0	0.473	0.484
ARR3	CACNA1F	9606.ENSP00000311538	9606.ENSP00000365441	0	0	0	0	0.160	0	0	0.363	0.442
ARR3	AIPL1	9606.ENSP00000311538	9606.ENSP00000370521	0	0	0	0	0.116	0	0	0.419	0.464
ARR3	GUCA1A-2	9606.ENSP00000311538	9606.ENSP00000362049	0	0	0	0	0.192	0	0	0.364	0.464
ARR3	NRL	9606.ENSP00000311538	9606.ENSP00000454062	0	0	0	0	0.057	0	0	0.572	0.579
ARR3	ZNF513	9606.ENSP00000311538	9606.ENSP00000318373	0	0	0	0	0	0.067	0	0.583	0.594
ARR3	CNGA1	9606.ENSP00000311538	9606.ENSP00000384264	0	0	0	0	0.058	0	0	0.591	0.598
ARR3	PDE6B	9606.ENSP00000311538	9606.ENSP00000420295	0	0	0	0	0.087	0.045	0	0.577	0.599
ARR3	CNGB3	9606.ENSP00000311538	9606.ENSP00000316605	0	0	0	0	0.080	0	0	0.610	0.626
ARR3	GRK1	9606.ENSP00000311538	9606.ENSP00000334876	0	0	0	0	0.116	0.045	0	0.644	0.674
ARR3	PDE6C	9606.ENSP00000311538	9606.ENSP00000360502	0	0	0	0	0.085	0.045	0	0.679	0.695
ARR3	OPN1MW	9606.ENSP00000311538	9606.ENSP00000472316	0	0	0	0	0.133	0.126	0	0.635	0.699
ARR3	NR2E3	9606.ENSP00000311538	9606.ENSP00000482504	0	0	0	0	0.062	0	0	0.729	0.735
ARR3	RBP3	9606.ENSP00000311538	9606.ENSP00000463151	0	0	0	0	0.139	0	0	0.769	0.792
B9D1	IFT43	9606.ENSP00000261499	9606.ENSP00000238628	0	0	0	0	0.197	0	0	0.363	0.466
B9D1	BBS9	9606.ENSP00000261499	9606.ENSP00000242067	0	0	0	0	0.054	0	0	0.399	0.408
B9D1	TTC21B	9606.ENSP00000261499	9606.ENSP00000243344	0	0	0	0	0	0.068	0	0.447	0.462
B9D1	B9D2	9606.ENSP00000261499	9606.ENSP00000243578	0	0	0.084	0.761	0.079	0.882	0.800	0.959	0.999
B9D1	IFT172	9606.ENSP00000261499	9606.ENSP00000260570	0	0	0	0	0.049	0	0	0.579	0.583
B9D1	ARL3	9606.ENSP00000261499	9606.ENSP00000260746	0	0	0	0	0.060	0	0	0.454	0.465
B9D1	BBS7	9606.ENSP00000261499	9606.ENSP00000264499	0	0	0	0	0.049	0	0	0.401	0.406
B9D1	CEP162	9606.ENSP00000261499	9606.ENSP00000385215	0	0	0	0	0	0	0	0.436	0.436
B9D1	PDE6D	9606.ENSP00000261499	9606.ENSP00000287600	0	0	0	0	0.044	0	0	0.474	0.476
B9D1	IFT20	9606.ENSP00000261499	9606.ENSP00000464443	0	0	0	0	0.047	0.071	0	0.464	0.484
B9D1	BBS5	9606.ENSP00000261499	9606.ENSP00000295240	0	0	0	0	0.049	0	0	0.483	0.488
B9D1	BBS1	9606.ENSP00000261499	9606.ENSP00000317469	0	0	0	0	0.049	0	0	0.505	0.509
B9D1	IFT140	9606.ENSP00000261499	9606.ENSP00000406012	0	0	0	0	0.056	0	0	0.514	0.521
B9D1	BBS12	9606.ENSP00000261499	9606.ENSP00000438273	0	0	0	0	0.043	0	0	0.549	0.550
B9D1	IFT88	9606.ENSP00000261499	9606.ENSP00000323580	0	0	0	0	0	0	0	0.553	0.553
B9D1	OFD1	9606.ENSP00000261499	9606.ENSP00000344314	0	0	0	0	0	0	0	0.554	0.554
B9D1	WDR19	9606.ENSP00000261499	9606.ENSP00000382717	0	0	0	0	0	0	0	0.583	0.583
B9D1	IQCB1	9606.ENSP00000261499	9606.ENSP00000311505	0	0	0	0	0	0	0	0.611	0.611
B9D1	RPGRIP1	9606.ENSP00000261499	9606.ENSP00000382895	0	0	0	0	0	0	0	0.644	0.644
B9D1	ARL13B	9606.ENSP00000261499	9606.ENSP00000377769	0	0	0	0	0.074	0	0	0.696	0.707
B9D1	RPGRIP1L	9606.ENSP00000261499	9606.ENSP00000493946	0	0	0	0	0.059	0	0	0.867	0.870
B9D1	NPHP4	9606.ENSP00000261499	9606.ENSP00000367398	0	0	0	0	0.044	0	0	0.905	0.906
B9D1	NPHP1	9606.ENSP00000261499	9606.ENSP00000313169	0	0	0	0	0.073	0	0	0.927	0.929
B9D1	AHI1	9606.ENSP00000261499	9606.ENSP00000265602	0	0	0	0	0.049	0.154	0.800	0.871	0.976
B9D1	CEP290	9606.ENSP00000261499	9606.ENSP00000448012	0	0	0	0	0.089	0	0.720	0.954	0.987
B9D1	MKS1	9606.ENSP00000261499	9606.ENSP00000376827	0	0	0	0.633	0.074	0.556	0.800	0.930	0.993
B9D1	TMEM216	9606.ENSP00000261499	9606.ENSP00000334844	0	0	0	0	0	0	0.800	0.979	0.995
B9D1	TMEM67	9606.ENSP00000261499	9606.ENSP00000389998	0	0	0	0	0.053	0	0.800	0.986	0.997
B9D1	TCTN2	9606.ENSP00000261499	9606.ENSP00000304941	0	0	0	0	0.118	0.363	0.800	0.982	0.997
B9D1	CC2D2A	9606.ENSP00000261499	9606.ENSP00000403465	0	0	0	0	0.066	0.233	0.800	0.989	0.998
B9D1	TCTN1	9606.ENSP00000261499	9606.ENSP00000380779	0	0	0	0	0.060	0.572	0.800	0.990	0.999
B9D2	BBS9	9606.ENSP00000243578	9606.ENSP00000242067	0	0	0	0	0	0	0	0.407	0.407
B9D2	TTC21B	9606.ENSP00000243578	9606.ENSP00000243344	0	0	0	0	0	0	0	0.474	0.474
B9D2	BBS5	9606.ENSP00000243578	9606.ENSP00000295240	0	0	0	0	0	0	0	0.440	0.440
B9D2	WDR19	9606.ENSP00000243578	9606.ENSP00000382717	0	0	0	0	0.047	0	0	0.464	0.467
B9D2	BBS1	9606.ENSP00000243578	9606.ENSP00000317469	0	0	0	0	0	0	0	0.494	0.494
B9D2	BBS12	9606.ENSP00000243578	9606.ENSP00000438273	0	0	0	0	0.042	0	0	0.503	0.503
B9D2	IFT88	9606.ENSP00000243578	9606.ENSP00000323580	0	0	0	0	0	0	0	0.509	0.509
B9D2	ARL3	9606.ENSP00000243578	9606.ENSP00000260746	0	0	0	0	0.047	0	0	0.509	0.512
B9D2	IFT172	9606.ENSP00000243578	9606.ENSP00000260570	0	0	0	0	0	0	0	0.514	0.514
B9D2	OFD1	9606.ENSP00000243578	9606.ENSP00000344314	0	0	0	0	0	0	0	0.519	0.519
B9D2	IFT140	9606.ENSP00000243578	9606.ENSP00000406012	0	0	0	0	0	0	0	0.531	0.531
B9D2	ARL13B	9606.ENSP00000243578	9606.ENSP00000377769	0	0	0	0	0	0	0	0.580	0.580
B9D2	IQCB1	9606.ENSP00000243578	9606.ENSP00000311505	0	0	0	0	0	0	0	0.622	0.622
B9D2	RPGRIP1	9606.ENSP00000243578	9606.ENSP00000382895	0	0	0	0	0	0	0	0.633	0.633
B9D2	RPGRIP1L	9606.ENSP00000243578	9606.ENSP00000493946	0	0	0	0	0	0	0	0.827	0.827
B9D2	NPHP4	9606.ENSP00000243578	9606.ENSP00000367398	0	0	0	0	0	0	0	0.883	0.883
B9D2	NPHP1	9606.ENSP00000243578	9606.ENSP00000313169	0	0	0	0	0.042	0	0	0.885	0.885
B9D2	AHI1	9606.ENSP00000243578	9606.ENSP00000265602	0	0	0	0	0	0.095	0.800	0.842	0.968
B9D2	CEP290	9606.ENSP00000243578	9606.ENSP00000448012	0	0	0	0	0.067	0	0.720	0.894	0.970
B9D2	MKS1	9606.ENSP00000243578	9606.ENSP00000376827	0	0	0	0.704	0	0.642	0.800	0.671	0.974
B9D2	TCTN2	9606.ENSP00000243578	9606.ENSP00000304941	0	0	0	0	0	0.438	0.800	0.949	0.993
B9D2	TMEM216	9606.ENSP00000243578	9606.ENSP00000334844	0	0	0	0	0.068	0	0.800	0.965	0.993
B9D2	TMEM67	9606.ENSP00000243578	9606.ENSP00000389998	0	0	0	0	0	0	0.800	0.974	0.994
B9D2	CC2D2A	9606.ENSP00000243578	9606.ENSP00000403465	0	0	0	0	0	0.624	0.800	0.968	0.997
B9D2	TCTN1	9606.ENSP00000243578	9606.ENSP00000380779	0	0	0	0	0.050	0.726	0.800	0.953	0.997
B9D2	B9D1	9606.ENSP00000243578	9606.ENSP00000261499	0	0	0.084	0.761	0.079	0.882	0.800	0.959	0.999
BBIP1	IFT43	9606.ENSP00000433157	9606.ENSP00000238628	0	0	0	0	0.044	0	0	0.472	0.473
BBIP1	BBS9	9606.ENSP00000433157	9606.ENSP00000242067	0	0	0	0	0.044	0	0.900	0.998	0.999
BBIP1	BBS2	9606.ENSP00000433157	9606.ENSP00000245157	0	0	0	0	0.049	0.292	0.900	0.999	0.999
BBIP1	IFT172	9606.ENSP00000433157	9606.ENSP00000260570	0	0	0	0	0	0	0	0.545	0.545
BBIP1	BBS7	9606.ENSP00000433157	9606.ENSP00000264499	0	0	0	0	0.049	0.292	0.900	0.999	0.999
BBIP1	BBS4	9606.ENSP00000433157	9606.ENSP00000268057	0	0	0	0	0.045	0.655	0.900	0.999	0.999
BBIP1	C8orf37	9606.ENSP00000433157	9606.ENSP00000286688	0	0	0	0	0.047	0	0	0.570	0.572
BBIP1	BBS5	9606.ENSP00000433157	9606.ENSP00000295240	0	0	0	0	0	0.422	0.900	0.999	0.999
BBIP1	BBS1	9606.ENSP00000433157	9606.ENSP00000317469	0	0	0	0	0	0.292	0.900	0.999	0.999
BBIP1	IFT88	9606.ENSP00000433157	9606.ENSP00000323580	0	0	0	0	0.067	0	0	0.566	0.577
BBIP1	MKS1	9606.ENSP00000433157	9606.ENSP00000376827	0	0	0	0	0	0	0	0.663	0.663
BBIP1	WDR19	9606.ENSP00000433157	9606.ENSP00000382717	0	0	0	0	0.065	0	0	0.419	0.433
BBIP1	TMEM67	9606.ENSP00000433157	9606.ENSP00000389998	0	0	0	0	0.056	0	0	0.445	0.453
BBIP1	IFT27	9606.ENSP00000433157	9606.ENSP00000393541	0	0	0	0	0.043	0	0	0.697	0.697
BBIP1	IFT74	9606.ENSP00000433157	9606.ENSP00000404122	0	0	0	0	0.066	0	0	0.507	0.519
BBIP1	IFT140	9606.ENSP00000433157	9606.ENSP00000406012	0	0	0	0	0	0	0	0.405	0.405
BBIP1	ARL6	9606.ENSP00000433157	9606.ENSP00000419619	0	0	0	0	0.057	0.191	0.500	0.632	0.840
BBIP1	IFT20	9606.ENSP00000433157	9606.ENSP00000464443	0	0	0	0	0.120	0	0	0.369	0.420
BBIP1	CEP290	9606.ENSP00000433157	9606.ENSP00000448012	0	0	0	0	0.049	0	0	0.582	0.585
BBIP1	BBS12	9606.ENSP00000433157	9606.ENSP00000438273	0	0	0	0	0.042	0	0.400	0.728	0.830
BBIP1	TTC8	9606.ENSP00000433157	9606.ENSP00000482306	0	0	0	0	0.049	0.422	0.900	0.966	0.997
BBS1	IFT43	9606.ENSP00000317469	9606.ENSP00000238628	0	0	0	0	0.056	0.215	0	0.537	0.627
BBS1	BBS9	9606.ENSP00000317469	9606.ENSP00000242067	0	0	0	0	0.085	0.989	0.900	0.999	0.999
BBS1	TTC21B	9606.ENSP00000317469	9606.ENSP00000243344	0	0	0	0	0.067	0	0	0.613	0.623
BBS1	B9D2	9606.ENSP00000317469	9606.ENSP00000243578	0	0	0	0	0	0	0	0.494	0.494
BBS1	BBS2	9606.ENSP00000317469	9606.ENSP00000245157	0	0	0	0	0.334	0.880	0.900	0.999	0.999
BBS1	IFT172	9606.ENSP00000317469	9606.ENSP00000260570	0	0	0	0	0.451	0	0	0.675	0.814
BBS1	ARL3	9606.ENSP00000317469	9606.ENSP00000260746	0	0	0	0	0.083	0.145	0	0.519	0.590
BBS1	B9D1	9606.ENSP00000317469	9606.ENSP00000261499	0	0	0	0	0.049	0	0	0.505	0.509
BBS1	BBS7	9606.ENSP00000317469	9606.ENSP00000264499	0	0	0	0	0.085	0.895	0.900	0.999	0.999
BBS1	AHI1	9606.ENSP00000317469	9606.ENSP00000265602	0	0	0	0	0.047	0.045	0	0.529	0.534
BBS1	BBS4	9606.ENSP00000317469	9606.ENSP00000268057	0	0	0	0	0.089	0.987	0.900	0.999	0.999
BBS1	C8orf37	9606.ENSP00000317469	9606.ENSP00000286688	0	0	0	0	0.049	0	0	0.610	0.613
BBS1	BBS5	9606.ENSP00000317469	9606.ENSP00000295240	0	0	0	0	0.060	0.889	0.900	0.999	0.999
BBS1	RHO	9606.ENSP00000317469	9606.ENSP00000296271	0	0	0	0	0	0	0	0.433	0.433
BBS1	TCTN2	9606.ENSP00000317469	9606.ENSP00000304941	0	0	0	0	0.106	0	0	0.470	0.506
BBS1	USH2A	9606.ENSP00000317469	9606.ENSP00000305941	0	0	0	0	0.052	0.106	0	0.526	0.563
BBS1	IQCB1	9606.ENSP00000317469	9606.ENSP00000311505	0	0	0	0	0	0.292	0	0.527	0.651
BBS1	NPHP1	9606.ENSP00000317469	9606.ENSP00000313169	0	0	0	0	0.094	0.072	0	0.692	0.718
BBS1	SPATA7	9606.ENSP00000317469	9606.ENSP00000377176	0	0	0	0	0.092	0	0	0.392	0.424
BBS1	RDH12	9606.ENSP00000317469	9606.ENSP00000449079	0	0	0	0	0	0.056	0	0.416	0.425
BBS1	EYS	9606.ENSP00000317469	9606.ENSP00000359655	0	0	0	0	0	0.074	0	0.409	0.429
BBS1	PRPF31	9606.ENSP00000317469	9606.ENSP00000324122	0	0	0	0	0.048	0	0	0.425	0.429
BBS1	ABCA4	9606.ENSP00000317469	9606.ENSP00000359245	0	0	0	0	0	0	0	0.470	0.470
BBS1	KIF3B	9606.ENSP00000317469	9606.ENSP00000364864	0	0	0	0	0.073	0	0	0.459	0.477
BBS1	RPGRIP1	9606.ENSP00000317469	9606.ENSP00000382895	0	0	0	0	0	0	0	0.487	0.487
BBS1	TCTN1	9606.ENSP00000317469	9606.ENSP00000380779	0	0	0	0	0.174	0	0	0.440	0.518
BBS1	TMEM216	9606.ENSP00000317469	9606.ENSP00000334844	0	0	0	0	0.093	0	0	0.521	0.548
BBS1	ARL13B	9606.ENSP00000317469	9606.ENSP00000377769	0	0	0	0	0.060	0	0	0.554	0.563
BBS1	CC2D2A	9606.ENSP00000317469	9606.ENSP00000403465	0	0	0	0	0.056	0	0	0.567	0.574
BBS1	RPGR	9606.ENSP00000317469	9606.ENSP00000495537	0	0	0	0	0	0	0	0.587	0.587
BBS1	IFT74	9606.ENSP00000317469	9606.ENSP00000404122	0	0	0	0	0.053	0.068	0	0.593	0.609
BBS1	OFD1	9606.ENSP00000317469	9606.ENSP00000344314	0	0	0	0	0.064	0.106	0	0.631	0.664
BBS1	NPHP4	9606.ENSP00000317469	9606.ENSP00000367398	0	0	0	0	0.115	0	0	0.636	0.664
BBS1	RPGRIP1L	9606.ENSP00000317469	9606.ENSP00000493946	0	0	0	0	0.094	0	0	0.650	0.670
BBS1	IFT20	9606.ENSP00000317469	9606.ENSP00000464443	0	0	0	0	0.049	0	0	0.670	0.673
BBS1	IFT140	9606.ENSP00000317469	9606.ENSP00000406012	0	0	0	0	0.253	0	0	0.652	0.729
BBS1	TMEM67	9606.ENSP00000317469	9606.ENSP00000389998	0	0	0	0	0.133	0	0	0.780	0.801
BBS1	IFT27	9606.ENSP00000317469	9606.ENSP00000393541	0	0	0	0	0.095	0	0	0.795	0.807
BBS1	IFT88	9606.ENSP00000317469	9606.ENSP00000323580	0	0	0	0	0.133	0.128	0	0.811	0.845
BBS1	WDR19	9606.ENSP00000317469	9606.ENSP00000382717	0	0	0	0	0.367	0.120	0	0.783	0.869
BBS1	MKS1	9606.ENSP00000317469	9606.ENSP00000376827	0	0	0	0	0.126	0	0	0.870	0.882
BBS1	CEP290	9606.ENSP00000317469	9606.ENSP00000448012	0	0	0	0	0.052	0.255	0	0.898	0.921
BBS1	ARL6	9606.ENSP00000317469	9606.ENSP00000419619	0	0	0	0	0.055	0.762	0.500	0.595	0.948
BBS1	BBS12	9606.ENSP00000317469	9606.ENSP00000438273	0	0	0	0	0	0.292	0.400	0.921	0.963
BBS1	BBIP1	9606.ENSP00000317469	9606.ENSP00000433157	0	0	0	0	0	0.292	0.900	0.999	0.999
BBS1	TTC8	9606.ENSP00000317469	9606.ENSP00000482306	0	0	0	0	0.105	0.983	0.900	0.993	0.999
BBS12	BBS9	9606.ENSP00000438273	9606.ENSP00000242067	0	0	0	0	0.062	0.292	0.400	0.927	0.967
BBS12	TTC21B	9606.ENSP00000438273	9606.ENSP00000243344	0	0	0	0	0.105	0	0	0.394	0.435
BBS12	B9D2	9606.ENSP00000438273	9606.ENSP00000243578	0	0	0	0	0.042	0	0	0.503	0.503
BBS12	BBS2	9606.ENSP00000438273	9606.ENSP00000245157	0	0	0	0	0.054	0.292	0.400	0.924	0.965
BBS12	IFT172	9606.ENSP00000438273	9606.ENSP00000260570	0	0	0	0	0.044	0	0	0.543	0.544
BBS12	B9D1	9606.ENSP00000438273	9606.ENSP00000261499	0	0	0	0	0.043	0	0	0.549	0.550
BBS12	BBS7	9606.ENSP00000438273	9606.ENSP00000264499	0	0	0	0	0.211	0.625	0.400	0.977	0.995
BBS12	AHI1	9606.ENSP00000438273	9606.ENSP00000265602	0	0	0	0	0.042	0	0	0.585	0.585
BBS12	BBS4	9606.ENSP00000438273	9606.ENSP00000268057	0	0	0	0	0.060	0.292	0.400	0.921	0.964
BBS12	C8orf37	9606.ENSP00000438273	9606.ENSP00000286688	0	0	0	0	0.060	0	0	0.583	0.591
BBS12	BBS5	9606.ENSP00000438273	9606.ENSP00000295240	0	0	0	0	0.049	0	0.400	0.918	0.949
BBS12	IQCB1	9606.ENSP00000438273	9606.ENSP00000311505	0	0	0	0	0	0	0	0.518	0.518
BBS12	NPHP1	9606.ENSP00000438273	9606.ENSP00000313169	0	0	0	0	0.044	0	0	0.669	0.670
BBS12	BBS1	9606.ENSP00000438273	9606.ENSP00000317469	0	0	0	0	0	0.292	0.400	0.921	0.963
BBS12	IFT88	9606.ENSP00000438273	9606.ENSP00000323580	0	0	0	0	0.050	0	0	0.659	0.662
BBS12	TMEM216	9606.ENSP00000438273	9606.ENSP00000334844	0	0	0	0	0.049	0	0	0.519	0.523
BBS12	OFD1	9606.ENSP00000438273	9606.ENSP00000344314	0	0	0	0	0	0	0	0.423	0.423
BBS12	INPP5E	9606.ENSP00000438273	9606.ENSP00000360777	0	0	0	0	0	0	0	0.500	0.499
BBS12	MKS1	9606.ENSP00000438273	9606.ENSP00000376827	0	0	0	0	0.049	0	0	0.853	0.854
BBS12	ARL13B	9606.ENSP00000438273	9606.ENSP00000377769	0	0	0	0	0.072	0	0	0.410	0.429
BBS12	TMEM67	9606.ENSP00000438273	9606.ENSP00000389998	0	0	0	0	0.049	0	0	0.739	0.741
BBS12	IFT27	9606.ENSP00000438273	9606.ENSP00000393541	0	0	0	0	0.042	0	0	0.664	0.664
BBS12	CC2D2A	9606.ENSP00000438273	9606.ENSP00000403465	0	0	0	0	0.054	0	0	0.406	0.414
BBS12	IFT74	9606.ENSP00000438273	9606.ENSP00000404122	0	0	0	0	0.056	0	0	0.465	0.474
BBS12	ARL6	9606.ENSP00000438273	9606.ENSP00000419619	0	0	0	0	0.333	0	0	0.357	0.553
